,actual_target,new_model_prediction,new_model_probability,reference_prediction,reference_probability,new_model_correct,reference_correct,comparison_status
97438,1,1,0.71,1,0.915,True,True,both_correct
97439,1,1,0.67,1,0.915,True,True,both_correct
97440,1,0,0.5,1,0.83,False,True,reference_only_correct
97441,1,1,0.59,1,0.705,True,True,both_correct
97442,1,1,0.59,1,0.825,True,True,both_correct
97443,1,1,0.7277683242683243,1,0.727825791844,True,True,both_correct
97444,1,1,0.5033333333333333,1,0.885,True,True,both_correct
97445,1,1,0.6066666666666667,1,0.98,True,True,both_correct
97446,1,1,0.55,1,0.89,True,True,both_correct
97447,1,1,0.6066666666666667,1,0.885,True,True,both_correct
97448,1,0,0.47333333333333333,1,0.73,False,True,reference_only_correct
97449,1,0,0.48333333333333334,1,0.91,False,True,reference_only_correct
97457,0,0,0.2833333333333333,0,0.015,True,True,both_correct
97458,0,0,0.2633333333333333,0,0.0,True,True,both_correct
97459,0,0,0.30333333333333334,0,0.04,True,True,both_correct
97460,0,0,0.19333333333333333,0,0.05,True,True,both_correct
97461,0,0,0.3,0,0.045,True,True,both_correct
97462,0,0,0.25666666666666665,0,0.01,True,True,both_correct
97463,0,0,0.29,0,0.015,True,True,both_correct
97464,0,0,0.37333333333333335,0,0.09,True,True,both_correct
97465,0,0,0.2866666666666667,0,0.13,True,True,both_correct
97466,0,0,0.13666666666666666,0,0.09,True,True,both_correct
97467,0,0,0.30333333333333334,0,0.02,True,True,both_correct
97468,0,0,0.3566666666666667,0,0.015,True,True,both_correct
97469,0,0,0.44963888888888887,0,0.005,True,True,both_correct
97470,0,0,0.2991666666666667,0,0.0,True,True,both_correct
97471,0,0,0.3155555555555556,0,0.0,True,True,both_correct
97472,0,0,0.30369444444444443,0,0.02,True,True,both_correct
97473,0,0,0.3775,0,0.055,True,True,both_correct
97474,0,0,0.3810277777777778,0,0.11375,True,True,both_correct
97475,0,0,0.29477777777777775,0,0.0816666666667,True,True,both_correct
97476,0,0,0.36333333333333334,0,0.445,True,True,both_correct
97499,0,0,0.4266666666666667,0,0.225,True,True,both_correct
97500,0,1,0.7133333333333334,0,0.275,False,True,reference_only_correct
97501,0,1,0.58,0,0.325,False,True,reference_only_correct
97502,0,0,0.45666666666666667,1,0.795,True,False,new_model_only_correct
97503,0,1,0.58,0,0.345,False,True,reference_only_correct
97504,0,1,0.6566666666666666,0,0.195,False,True,reference_only_correct
97505,0,0,0.48333333333333334,0,0.305,True,True,both_correct
97506,0,1,0.5596439393939396,1,0.727825791844,False,False,both_wrong
97507,0,1,0.6,1,0.86,False,False,both_wrong
97508,0,1,0.6233333333333333,0,0.33,False,True,reference_only_correct
97509,1,1,0.5766666666666667,1,0.935,True,True,both_correct
97510,1,0,0.42333333333333334,1,0.965,False,True,reference_only_correct
97511,1,1,0.5366666666666666,1,0.88,True,True,both_correct
97512,1,1,0.6166666666666667,0,0.48,True,False,new_model_only_correct
97513,1,1,0.5966666666666667,1,0.87,True,True,both_correct
97514,1,1,0.51,1,0.86,True,True,both_correct
97515,1,1,0.59,1,0.85,True,True,both_correct
97516,1,1,0.5033333333333333,1,0.915,True,True,both_correct
97517,1,1,0.5966666666666667,1,0.95,True,True,both_correct
97518,1,1,0.71,1,0.96,True,True,both_correct
97519,1,1,0.5633333333333334,1,0.87,True,True,both_correct
97520,1,1,0.64,1,0.895,True,True,both_correct
97521,1,1,0.5766666666666667,1,0.955,True,True,both_correct
97522,1,1,0.69,1,0.66,True,True,both_correct
97523,1,1,0.6066666666666667,1,0.97,True,True,both_correct
97524,1,0,0.5,1,0.935,False,True,reference_only_correct
97525,1,1,0.5366666666666666,1,0.77,True,True,both_correct
97526,1,1,0.59,1,0.94,True,True,both_correct
97527,1,1,0.6233333333333333,1,0.935,True,True,both_correct
97528,1,1,0.5766666666666667,1,0.96,True,True,both_correct
97529,1,0,0.37666666666666665,1,0.92,False,True,reference_only_correct
97530,1,1,0.5633333333333334,1,0.875,True,True,both_correct
97531,1,0,0.4633333333333333,1,0.76,False,True,reference_only_correct
97532,1,0,0.48,1,0.77,False,True,reference_only_correct
97533,1,1,0.63,1,0.925,True,True,both_correct
97534,1,1,0.5233333333333333,1,0.82,True,True,both_correct
97535,1,1,0.69,1,0.965,True,True,both_correct
97536,1,1,0.6733333333333333,1,0.945,True,True,both_correct
97537,1,1,0.5566666666666666,1,0.895,True,True,both_correct
97538,1,1,0.6233333333333333,1,0.93,True,True,both_correct
97539,0,1,0.5933333333333334,0,0.29,False,True,reference_only_correct
97540,0,1,0.62,0,0.4,False,True,reference_only_correct
97541,0,1,0.67,1,0.815,False,False,both_wrong
97547,0,0,0.36666666666666664,0,0.01,True,True,both_correct
97548,0,0,0.25333333333333335,0,0.02,True,True,both_correct
97549,0,0,0.2633333333333333,0,0.06,True,True,both_correct
97550,0,0,0.3466666666666667,0,0.005,True,True,both_correct
97551,0,0,0.4066666666666667,0,0.015,True,True,both_correct
97552,0,0,0.27666666666666667,0,0.025,True,True,both_correct
97553,0,0,0.37,0,0.095,True,True,both_correct
97554,0,1,0.5033333333333333,0,0.07,False,True,reference_only_correct
97555,0,1,0.5433333333333333,0,0.145,False,True,reference_only_correct
97556,0,1,0.65,1,0.79,False,False,both_wrong
97557,0,0,0.43333333333333335,0,0.145,True,True,both_correct
97558,0,1,0.6133333333333333,0,0.265,False,True,reference_only_correct
97559,0,0,0.38333333333333336,0,0.14,True,True,both_correct
97560,0,1,0.5733333333333334,1,0.795,False,False,both_wrong
97561,0,1,0.5966666666666667,0,0.2365,False,True,reference_only_correct
97562,0,1,0.5233333333333333,1,0.76,False,False,both_wrong
97563,0,1,0.6133333333333333,0,0.175,False,True,reference_only_correct
97564,0,1,0.5466666666666666,0,0.12,False,True,reference_only_correct
97565,0,1,0.5533333333333333,0,0.095,False,True,reference_only_correct
97566,0,1,0.6433333333333333,0,0.155,False,True,reference_only_correct
97567,0,0,0.4633333333333333,1,0.72,True,False,new_model_only_correct
97568,0,0,0.4,0,0.35,True,True,both_correct
97569,0,1,0.6,1,0.525,False,False,both_wrong
97570,0,1,0.5433333333333333,0,0.04,False,True,reference_only_correct
97571,0,0,0.46,0,0.275,True,True,both_correct
97572,0,1,0.6233333333333333,0,0.14,False,True,reference_only_correct
97573,0,0,0.23333333333333334,0,0.205,True,True,both_correct
97591,0,1,0.6366666666666667,0,0.35,False,True,reference_only_correct
97592,0,1,0.6166666666666667,0,0.31,False,True,reference_only_correct
97593,0,1,0.5133333333333333,0,0.32,False,True,reference_only_correct
97594,0,1,0.5366666666666666,0,0.295,False,True,reference_only_correct
97595,0,1,0.6166666666666667,0,0.275,False,True,reference_only_correct
97596,0,1,0.6133333333333333,1,0.935,False,False,both_wrong
97597,0,0,0.49,0,0.265,True,True,both_correct
97598,1,1,0.59,1,0.965,True,True,both_correct
97599,1,1,0.5266666666666666,1,0.765,True,True,both_correct
97600,1,0,0.47333333333333333,1,1.0,False,True,reference_only_correct
97601,1,0,0.4666666666666667,1,0.935,False,True,reference_only_correct
97602,1,1,0.5066666666666667,1,0.91,True,True,both_correct
97603,1,1,0.5066666666666667,1,0.78,True,True,both_correct
97604,1,1,0.61,1,0.935,True,True,both_correct
97605,1,1,0.53,1,0.935,True,True,both_correct
97606,1,1,0.5633333333333334,1,0.91,True,True,both_correct
97607,1,1,0.56,1,0.82,True,True,both_correct
97608,1,0,0.45,1,0.925,False,True,reference_only_correct
97609,1,1,0.62,1,0.895,True,True,both_correct
97610,1,1,0.5333333333333333,1,0.97,True,True,both_correct
97611,1,1,0.5633333333333334,1,0.92,True,True,both_correct
97612,1,1,0.6066666666666667,1,0.87,True,True,both_correct
97613,1,1,0.57,0,0.35,True,False,new_model_only_correct
97614,1,0,0.4633333333333333,1,0.865,False,True,reference_only_correct
97615,1,1,0.5733333333333334,1,0.93,True,True,both_correct
97616,1,1,0.5433333333333333,1,0.92,True,True,both_correct
97617,1,0,0.49333333333333335,1,0.92,False,True,reference_only_correct
97618,1,1,0.5433333333333333,1,0.94,True,True,both_correct
97619,1,1,0.5433333333333333,1,0.825,True,True,both_correct
97620,1,1,0.5866666666666667,1,0.895,True,True,both_correct
97621,1,1,0.58,1,0.712857142857,True,True,both_correct
97622,1,1,0.6633333333333333,1,0.935,True,True,both_correct
97623,1,1,0.6133333333333333,1,0.95,True,True,both_correct
97624,1,1,0.55,1,0.975,True,True,both_correct
97625,1,0,0.44333333333333336,1,0.855,False,True,reference_only_correct
97626,1,1,0.5233333333333333,1,0.805,True,True,both_correct
97627,1,0,0.32,1,0.9,False,True,reference_only_correct
97628,1,0,0.4866666666666667,1,0.965,False,True,reference_only_correct
97629,1,0,0.44666666666666666,1,0.915,False,True,reference_only_correct
97630,1,1,0.54,1,0.955,True,True,both_correct
97631,0,1,0.5733333333333334,0,0.34,False,True,reference_only_correct
97632,0,1,0.62,0,0.31,False,True,reference_only_correct
97633,0,1,0.57,1,0.895,False,False,both_wrong
97634,0,1,0.55,0,0.285,False,True,reference_only_correct
97635,0,1,0.5862962962962963,0,0.21,False,True,reference_only_correct
97636,0,0,0.49666666666666665,0,0.26,True,True,both_correct
97637,0,1,0.5166666666666667,0,0.29,False,True,reference_only_correct
97638,0,1,0.5066666666666667,0,0.21,False,True,reference_only_correct
97639,0,0,0.4033333333333333,0,0.015,True,True,both_correct
97640,0,1,0.63,0,0.135,False,True,reference_only_correct
97641,0,1,0.5566666666666666,0,0.185,False,True,reference_only_correct
97642,0,1,0.6133333333333333,0,0.255,False,True,reference_only_correct
97643,0,1,0.5433333333333333,0,0.11,False,True,reference_only_correct
97661,0,1,0.51,0,0.245,False,True,reference_only_correct
97662,0,1,0.6333333333333333,0,0.36,False,True,reference_only_correct
97663,0,1,0.6566666666666666,0,0.345,False,True,reference_only_correct
97664,0,0,0.49,0,0.34,True,True,both_correct
97665,0,0,0.49,0,0.24,True,True,both_correct
97666,1,0,0.44333333333333336,1,0.845,False,True,reference_only_correct
97667,1,0,0.44666666666666666,1,0.935,False,True,reference_only_correct
97668,1,1,0.6166666666666667,1,0.87,True,True,both_correct
97669,1,1,0.5666666666666667,1,0.915,True,True,both_correct
97670,1,0,0.45666666666666667,1,0.845,False,True,reference_only_correct
97671,1,0,0.48333333333333334,1,0.9,False,True,reference_only_correct
97672,1,1,0.53,1,0.935,True,True,both_correct
97673,1,1,0.5433333333333333,1,0.82,True,True,both_correct
97674,1,1,0.64,1,0.895,True,True,both_correct
97675,1,0,0.4033333333333333,1,0.53,False,True,reference_only_correct
97676,1,1,0.6133333333333333,1,0.905,True,True,both_correct
97677,1,1,0.5666666666666667,1,0.985,True,True,both_correct
97678,1,1,0.54,1,0.94,True,True,both_correct
97679,0,1,0.6633333333333333,0,0.305,False,True,reference_only_correct
97680,1,1,0.5433333333333333,1,0.885,True,True,both_correct
97681,1,1,0.54,1,0.925,True,True,both_correct
97682,1,1,0.64,1,0.975,True,True,both_correct
97683,1,1,0.66,1,0.905,True,True,both_correct
97684,1,1,0.6666666666666666,1,0.93,True,True,both_correct
97685,1,1,0.7266666666666667,1,0.95,True,True,both_correct
97686,1,1,0.5733333333333334,1,0.945,True,True,both_correct
97687,1,0,0.37333333333333335,1,0.81,False,True,reference_only_correct
97688,1,1,0.5366666666666666,1,0.965,True,True,both_correct
97689,1,0,0.48333333333333334,1,0.865,False,True,reference_only_correct
97690,1,0,0.4633333333333333,1,0.94,False,True,reference_only_correct
97691,1,1,0.51,1,0.96,True,True,both_correct
97692,1,1,0.5766666666666667,1,0.93,True,True,both_correct
97693,1,1,0.63,0,0.44,True,False,new_model_only_correct
97694,1,1,0.5596439393939396,1,0.727825791844,True,True,both_correct
97695,1,1,0.5833333333333334,1,0.955,True,True,both_correct
97696,1,1,0.6366666666666667,1,0.695,True,True,both_correct
97710,0,0,0.41,0,0.015,True,True,both_correct
97711,0,0,0.37333333333333335,0,0.005,True,True,both_correct
97712,0,0,0.3466666666666667,0,0.0,True,True,both_correct
97713,0,0,0.2866666666666667,0,0.005,True,True,both_correct
97714,0,0,0.2966666666666667,0,0.01,True,True,both_correct
97715,0,0,0.25666666666666665,0,0.045,True,True,both_correct
97716,0,0,0.2966666666666667,0,0.04,True,True,both_correct
97717,0,0,0.3,0,0.02,True,True,both_correct
97718,0,0,0.2866666666666667,0,0.055,True,True,both_correct
97719,0,0,0.27666666666666667,0,0.04,True,True,both_correct
97720,0,0,0.33666666666666667,0,0.035,True,True,both_correct
97721,0,0,0.3566666666666667,0,0.005,True,True,both_correct
97722,0,0,0.3233333333333333,0,0.015,True,True,both_correct
97723,0,0,0.3933333333333333,0,0.01,True,True,both_correct
97724,0,0,0.32666666666666666,0,0.005,True,True,both_correct
97725,0,0,0.31666666666666665,0,0.04,True,True,both_correct
97726,0,0,0.41,0,0.01,True,True,both_correct
97730,0,1,0.6033333333333334,0,0.15,False,True,reference_only_correct
97731,0,1,0.5733333333333334,0,0.115,False,True,reference_only_correct
97732,0,1,0.6366666666666667,0,0.275,False,True,reference_only_correct
97733,0,0,0.22666666666666666,0,0.25,True,True,both_correct
97749,0,0,0.41,0,0.23,True,True,both_correct
97750,0,0,0.49,1,0.71,True,False,new_model_only_correct
97751,0,1,0.5266666666666666,0,0.25,False,True,reference_only_correct
97752,0,1,0.5366666666666666,0,0.235,False,True,reference_only_correct
97753,0,1,0.56,0,0.28,False,True,reference_only_correct
97754,0,1,0.55,0,0.25,False,True,reference_only_correct
97755,1,1,0.6366666666666667,1,0.845,True,True,both_correct
97756,1,1,0.59,1,0.94,True,True,both_correct
97757,1,1,0.5433333333333333,1,0.805,True,True,both_correct
97758,1,1,0.5566666666666666,1,0.98,True,True,both_correct
97759,1,0,0.49333333333333335,1,0.575,False,True,reference_only_correct
97760,1,1,0.51,1,0.81,True,True,both_correct
97761,1,1,0.5966666666666667,1,0.95,True,True,both_correct
97762,1,1,0.5766666666666667,1,0.9,True,True,both_correct
97763,1,1,0.6266666666666667,1,0.91,True,True,both_correct
97764,1,1,0.68,1,0.9,True,True,both_correct
97765,1,1,0.7233333333333334,1,0.955,True,True,both_correct
97766,1,0,0.46,1,0.735,False,True,reference_only_correct
97767,1,1,0.5166666666666667,1,0.68,True,True,both_correct
97768,1,1,0.53,1,0.94,True,True,both_correct
97769,1,1,0.54,1,0.955,True,True,both_correct
97770,1,1,0.68,1,0.91,True,True,both_correct
97771,1,0,0.44666666666666666,1,0.775,False,True,reference_only_correct
97772,1,1,0.68,1,0.945,True,True,both_correct
97773,1,1,0.58,1,0.925,True,True,both_correct
97774,1,0,0.46,1,0.94,False,True,reference_only_correct
97775,1,1,0.5966666666666667,1,0.53,True,True,both_correct
97776,1,1,0.53,1,0.88,True,True,both_correct
97777,1,1,0.5833333333333334,1,0.98,True,True,both_correct
97778,1,1,0.64,1,0.97,True,True,both_correct
97779,0,0,0.44333333333333336,0,0.37,True,True,both_correct
97780,0,1,0.5533333333333333,1,0.67,False,False,both_wrong
97794,0,0,0.38333333333333336,0,0.015,True,True,both_correct
97795,0,0,0.3933333333333333,0,0.005,True,True,both_correct
97796,0,0,0.34,0,0.025,True,True,both_correct
97797,0,0,0.33,0,0.06,True,True,both_correct
97798,0,0,0.38333333333333336,0,0.02,True,True,both_correct
97799,0,0,0.4,0,0.055,True,True,both_correct
97806,0,1,0.73,0,0.29,False,True,reference_only_correct
97807,0,1,0.6866666666666666,0,0.27,False,True,reference_only_correct
97808,0,1,0.54,0,0.155,False,True,reference_only_correct
97809,0,1,0.66,0,0.19,False,True,reference_only_correct
97810,0,0,0.45666666666666667,0,0.245,True,True,both_correct
97811,0,1,0.5466666666666666,0,0.31,False,True,reference_only_correct
97812,0,1,0.62,0,0.325,False,True,reference_only_correct
97813,0,1,0.7338095238095238,0,0.17,False,True,reference_only_correct
97824,0,1,0.5633333333333334,0,0.22,False,True,reference_only_correct
97825,0,1,0.56,0,0.245,False,True,reference_only_correct
97826,1,1,0.5533333333333333,1,0.95,True,True,both_correct
97827,1,1,0.55,1,0.815,True,True,both_correct
97828,1,0,0.4866666666666667,1,0.87,False,True,reference_only_correct
97829,1,1,0.5266666666666666,1,0.935,True,True,both_correct
97830,1,0,0.4666666666666667,1,0.7,False,True,reference_only_correct
97831,1,1,0.5566666666666666,1,0.935,True,True,both_correct
97832,1,1,0.5433333333333333,1,0.785,True,True,both_correct
97833,1,1,0.6033333333333334,1,0.925,True,True,both_correct
97834,1,1,0.6133333333333333,1,0.905,True,True,both_correct
97835,1,1,0.51,1,0.825,True,True,both_correct
97836,1,1,0.72,1,0.955,True,True,both_correct
97837,1,1,0.6133333333333333,1,0.97,True,True,both_correct
97838,1,1,0.5866666666666667,1,0.945,True,True,both_correct
97839,1,1,0.5666666666666667,1,0.975,True,True,both_correct
97840,1,1,0.6966666666666667,1,0.965,True,True,both_correct
97841,1,1,0.5533333333333333,1,0.955,True,True,both_correct
97842,1,1,0.61,1,0.845,True,True,both_correct
97843,1,0,0.44333333333333336,1,0.88,False,True,reference_only_correct
97844,1,1,0.5166666666666667,1,0.96,True,True,both_correct
97845,1,1,0.68,1,0.88,True,True,both_correct
97846,1,1,0.6066666666666667,1,0.93,True,True,both_correct
97847,1,1,0.56,1,0.905,True,True,both_correct
97848,1,1,0.5466666666666666,1,0.91,True,True,both_correct
97849,1,1,0.5833333333333334,1,0.9,True,True,both_correct
97850,1,0,0.49666666666666665,1,0.93,False,True,reference_only_correct
97851,1,1,0.5066666666666667,1,0.939821428571,True,True,both_correct
97852,1,1,0.72,1,0.945,True,True,both_correct
97853,1,1,0.5866666666666667,1,0.835,True,True,both_correct
97854,1,1,0.5166666666666667,1,0.93,True,True,both_correct
97855,1,0,0.46,1,0.85,False,True,reference_only_correct
97856,1,1,0.51,1,0.8,True,True,both_correct
97857,1,1,0.72,1,0.88,True,True,both_correct
97858,1,1,0.52,1,0.925,True,True,both_correct
97859,1,1,0.5166666666666667,1,0.71,True,True,both_correct
97860,1,1,0.5233333333333333,1,0.95,True,True,both_correct
97861,1,0,0.4866666666666667,1,0.965,False,True,reference_only_correct
97862,1,1,0.5066666666666667,1,0.93,True,True,both_correct
97863,1,1,0.58,1,0.97,True,True,both_correct
